"period","sex","raceEthnicity","foreign","majorCauses","age","deaths","pop","ASDR","logASDR","ASDR.SD","coefOfVar"
"2020","Male","Black","US-Born","All other causes","25-65",14987,9305341.369385414,175.84002618020727,5.169574639541829,0.7416303409809981,0.42176423485114145
"2020","Male","Black","US-Born","Alzheimer's disease and dementia","25-65",278,9305341.369385414,3.423384853520916,1.2306297848731083,0.10703953864927336,3.1267164876068287
"2020","Male","Black","US-Born","COVID-19","25-65",8007,9305341.369385414,95.90843780991652,4.56339396352376,0.5550345469909613,0.5787129471246305
"2020","Male","Black","US-Born","Circulatory diseases","25-65",24660,9305341.369385414,294.81693906030705,5.686354618163454,0.9550495484348732,0.3239466332833442
"2020","Male","Black","US-Born","Diabetes","25-65",4129,9305341.369385414,49.080989677785404,3.893471784223463,0.3976893329943576,0.8102716257458764
"2020","Male","Black","US-Born","External Causes","25-65",24070,9305341.369385414,256.5026252077984,5.547138899286709,0.8595663562500562,0.33511015941989
"2020","Male","Black","US-Born","Malignant Neoplasm","25-65",11099,9305341.369385414,134.61377991375258,4.902409788744277,0.6565062183108452,0.48769614725288196
"2020","Male","Black","US-Born","Respiratory diseases","25-65",3801,9305341.369385414,45.3731680581868,3.8149209183966946,0.38310953130213105,0.8443526156490313
"2020","Male","Black","US-Born","Total","25-65",91031,9305341.369385414,1055.559350761475,6.961826095704189,1.695091446388486,0.16058703332651603
"2020","Male","Black","Total","All other causes","25-65",16088,10829587,161.32672254595826,5.0834316412541805,0.6572609008978415,0.40740981439736557
"2020","Male","Black","Total","Alzheimer's disease and dementia","25-65",308,10829587,3.257662250230349,1.181009836982262,0.0967817604875124,2.9708960921491774
"2020","Male","Black","Total","COVID-19","25-65",9410,10829587,96.48641642483976,4.5694022360000845,0.5148717828687479,0.5336210027758869
"2020","Male","Black","Total","Circulatory diseases","25-65",26643,10829587,272.26082863658706,5.606760535628462,0.849874108760333,0.31215438262503137
"2020","Male","Black","Total","Diabetes","25-65",4447,10829587,45.18188499160837,3.810696231984674,0.35285613203566946,0.7809681515085204
"2020","Male","Black","Total","External Causes","25-65",25382,10829587,232.36725822209027,5.448319129605354,0.7576375811623589,0.3260517798244319
"2020","Male","Black","Total","Malignant Neoplasm","25-65",12207,10829587,126.66436329228624,4.841540779352399,0.5897419676428167,0.46559423054292615
"2020","Male","Black","Total","Respiratory diseases","25-65",4068,10829587,41.58182367547913,3.727663140907202,0.3394635014319385,0.8163747316164988
"2020","Male","Black","Total","Total","25-65",98553,10829587,979.1269600390794,6.886661317512622,1.5168486107674282,0.1549184807154005
"2020","Male","Asian","Foreign-Born","All other causes","25-65",1609,4401212.51481411,38.465481972003644,3.6497612669767783,0.5025005974821323,1.3063676099206754
"2020","Male","Asian","Foreign-Born","Alzheimer's disease and dementia","25-65",32,4401212.51481411,0.8328413052342905,-0.18291216488743542,0.07698523718054535,9.243686245711395
"2020","Male","Asian","Foreign-Born","COVID-19","25-65",1806,4401212.51481411,44.81335652597087,3.802506231727434,0.5506514940504461,1.2287664587929825
"2020","Male","Asian","Foreign-Born","Circulatory diseases","25-65",2808,4401212.51481411,68.24529753145619,4.223108531053307,0.6720445341642761,0.9847484859370885
"2020","Male","Asian","Foreign-Born","Diabetes","25-65",461,4401212.51481411,11.347466593584752,2.4289945113992064,0.2772059767949598,2.4428886792376825
"2020","Male","Asian","Foreign-Born","External Causes","25-65",1495,4401212.51481411,34.196150192266394,3.5321130702547747,0.4636546850658532,1.3558680800586456
"2020","Male","Asian","Foreign-Born","Malignant Neoplasm","25-65",2487,4401212.51481411,61.76010123320183,4.123257544853808,0.6453889712259934,1.0449933830079872
"2020","Male","Asian","Foreign-Born","Respiratory diseases","25-65",336,4401212.51481411,8.320186399535517,2.1186846583724828,0.23805753302274865,2.8612043239324354
"2020","Male","Asian","Foreign-Born","Total","25-65",11034,4401212.51481411,267.9808817532535,5.590915641224679,1.3069930321612178,0.48771875949145005
"2020","Male","Asian","US-Born","All other causes","25-65",561,1306881.48518589,68.91032889714198,4.23280607820843,1.6631157221471262,2.4134491138905347
"2020","Male","Asian","US-Born","Alzheimer's disease and dementia","25-65",10,1306881.48518589,1.7900743028913484,0.5822571289863143,0.29616499134570384,16.544843466404426
"2020","Male","Asian","US-Born","COVID-19","25-65",312,1306881.48518589,39.46802452837928,3.675490838469828,1.2683125313461658,3.2135191626684843
"2020","Male","Asian","US-Born","Circulatory diseases","25-65",830,1306881.48518589,112.39791733932027,4.72204540827832,2.153380930981935,1.9158548325064164
"2020","Male","Asian","US-Born","Diabetes","25-65",154,1306881.48518589,21.226854300597978,3.0552670923671705,0.9416627902913152,4.436186242936561
"2020","Male","Asian","US-Born","External Causes","25-65",947,1306881.48518589,79.04864900243211,4.370063473091122,1.5554839283772859,1.9677552342854434
"2020","Male","Asian","US-Born","Malignant Neoplasm","25-65",447,1306881.48518589,64.3727937144472,4.164691085999651,1.6716489668549148,2.5968252586181393
"2020","Male","Asian","US-Born","Respiratory diseases","25-65",98,1306881.48518589,13.06088234511522,2.569621682447868,0.7492797595704028,5.736823437894563
"2020","Male","Asian","US-Born","Total","25-65",3359,1306881.48518589,400.2755244303254,5.992153121062328,3.856354403209704,0.9634249830034178
"2020","Male","Asian","Total","All other causes","25-65",2170,5708094,43.18618605626882,3.7655206768976273,0.4889382004321979,1.13216341863378
"2020","Male","Asian","Total","Alzheimer's disease and dementia","25-65",42,5708094,0.9493503454998404,-0.05197737515972984,0.07669347348479702,8.078521680467425
"2020","Male","Asian","Total","COVID-19","25-65",2118,5708094,44.61086674732245,3.797977478391515,0.5084737227146912,1.1397979008000552
"2020","Male","Asian","Total","Circulatory diseases","25-65",3638,5708094,74.85693198399161,4.315578718254016,0.650266755144703,0.8686794100561915
"2020","Male","Asian","Total","Diabetes","25-65",615,5708094,12.810414816658417,2.5502584976371527,0.2720419489671063,2.1235998432568177
"2020","Male","Asian","Total","External Causes","25-65",2442,5708094,42.99500256995025,3.7610838896360934,0.45959246535257064,1.0689439187841463
"2020","Male","Asian","Total","Malignant Neoplasm","25-65",2934,5708094,62.20438000803677,4.1304254154015325,0.6007344431395011,0.9657429960107095
"2020","Male","Asian","Total","Respiratory diseases","25-65",434,5708094,9.030850765226175,2.2006465784090814,0.22875965602483586,2.533090867869154
"2020","Male","Asian","Total","Total","25-65",14393,5708094,290.6439832929543,5.672099093065914,1.2479108578952112,0.4293606369402736
