"period","sex","raceEthnicity","foreign","majorCauses","age","deaths","pop","ASDR","logASDR","ASDR.SD","coefOfVar"
"2020","Male","Black","US-Born","All other causes","65-100",16901,1892837.642720183,985.1321072022646,6.892775751166012,0.9416234167649357,0.09558346640828794
"2020","Male","Black","US-Born","Alzheimer's disease and dementia","65-100",7303,1892837.642720183,503.65796472073896,6.221897396262933,0.5529272950717943,0.10978229945760383
"2020","Male","Black","US-Born","COVID-19","65-100",17189,1892837.642720183,1014.462578929844,6.922114272365589,0.9535592970198536,0.09399649793152182
"2020","Male","Black","US-Born","Circulatory diseases","65-100",35766,1892837.642720183,2109.2258740979955,7.65407627483785,1.2949094669965957,0.061392640916201544
"2020","Male","Black","US-Born","Diabetes","65-100",4977,1892837.642720183,283.07194493069426,5.645701087704151,0.5404558375927536,0.190925256731138
"2020","Male","Black","US-Born","External Causes","65-100",3516,1892837.642720183,190.57800126662087,5.250061566230567,0.4474657966829848,0.2347940442805751
"2020","Male","Black","US-Born","Malignant Neoplasm","65-100",21416,1892837.642720183,1211.2608000029443,7.099417079576325,1.0727191439016788,0.08856219435971768
"2020","Male","Black","US-Born","Respiratory diseases","65-100",8316,1892837.642720183,489.59844606296576,6.193585557302078,0.6759371609028489,0.13805949882772273
"2020","Male","Black","US-Born","Total","65-100",115384,1892837.642720183,6786.987717214069,8.822762486950252,1.883833849426683,0.027756553097166372
"2020","Male","Black","Total","All other causes","65-100",18434,2134824,953.9106145498298,6.8605699716181645,0.8778017596560126,0.0920213850508693
"2020","Male","Black","Total","Alzheimer's disease and dementia","65-100",7925,2134824,483.91348066837884,6.1819061317877155,0.5177289907353281,0.10698792478776235
"2020","Male","Black","Total","COVID-19","65-100",20444,2134824,1069.6562819701285,6.975092644046346,0.9250590175109915,0.08648189452103129
"2020","Male","Black","Total","Circulatory diseases","65-100",39701,2134824,2081.9732271314,7.641071389885414,1.2152128143225687,0.05836832090280634
"2020","Male","Black","Total","Diabetes","65-100",5566,2134824,282.1476308780209,5.642430447704443,0.5075354430818614,0.17988293628496954
"2020","Male","Black","Total","External Causes","65-100",3795,2134824,182.55150382434246,5.207032345944145,0.4132839609261526,0.2263930738822229
"2020","Male","Black","Total","Malignant Neoplasm","65-100",23272,2134824,1169.331138207896,7.064187187576959,0.9972493706707797,0.08528374367924155
"2020","Male","Black","Total","Respiratory diseases","65-100",9014,2134824,471.82258368578744,6.156603032902564,0.628262166960302,0.13315644241791874
"2020","Male","Black","Total","Total","65-100",128151,2134824,6695.306460915785,8.809162031672985,1.7701165804895094,0.026438171140076426
"2020","Male","Asian","Foreign-Born","All other causes","65-100",3993,1039952.2046571485,416.968471617993,6.033010611309688,0.7852609962011297,0.18832622839660385
"2020","Male","Asian","Foreign-Born","Alzheimer's disease and dementia","65-100",1827,1039952.2046571485,207.8969031289409,5.337042298788331,0.40817839542862494,0.19633692916313736
"2020","Male","Asian","Foreign-Born","COVID-19","65-100",5502,1039952.2046571485,564.3129448628843,6.335608964394572,0.9458218988434344,0.16760591927822044
"2020","Male","Asian","Foreign-Born","Circulatory diseases","65-100",9209,1039952.2046571485,975.8410884176973,6.883299753912437,1.119868002112464,0.1147592590027443
"2020","Male","Asian","Foreign-Born","Diabetes","65-100",1414,1039952.2046571485,143.57207019670216,4.966837140459633,0.5023346603897448,0.34988327444294487
"2020","Male","Asian","Foreign-Born","External Causes","65-100",894,1039952.2046571485,92.11132608201008,4.522997911617933,0.3871745643235089,0.42033328667833225
"2020","Male","Asian","Foreign-Born","Malignant Neoplasm","65-100",5850,1039952.2046571485,588.3462112146902,6.377315569209914,1.014625328481772,0.1724537881168628
"2020","Male","Asian","Foreign-Born","Respiratory diseases","65-100",2514,1039952.2046571485,269.6698561494678,5.597198455821554,0.586367364198313,0.21743897244240443
"2020","Male","Asian","Foreign-Born","Total","65-100",31203,1039952.2046571485,3258.7188716703854,8.089089412972058,1.9388863765355626,0.05949842416267438
"2020","Male","Asian","US-Born","All other causes","65-100",739,158719.7953428515,442.3633863758855,6.092131685426717,2.143711442125495,0.48460417569548536
"2020","Male","Asian","US-Born","Alzheimer's disease and dementia","65-100",545,158719.7953428515,303.9027883312283,5.716707875040999,1.2182559578484105,0.40087027978190665
"2020","Male","Asian","US-Born","COVID-19","65-100",420,158719.7953428515,252.59875837064703,5.53180229450703,1.6726291087978284,0.662168381027242
"2020","Male","Asian","US-Born","Circulatory diseases","65-100",1905,158719.7953428515,1127.2641878968893,7.027548903513305,3.1987144755393113,0.283759078828458
"2020","Male","Asian","US-Born","Diabetes","65-100",221,158719.7953428515,135.2894990130153,4.9074169195484325,1.3014417153652702,0.9619680203265939
"2020","Male","Asian","US-Born","External Causes","65-100",186,158719.7953428515,112.51231154847474,4.723062651643236,1.1438128485737904,1.0166112782075327
"2020","Male","Asian","US-Born","Malignant Neoplasm","65-100",1111,158719.7953428515,682.5627482754886,6.525854461698181,2.8664464959108527,0.4199535505201536
"2020","Male","Asian","US-Born","Respiratory diseases","65-100",480,158719.7953428515,283.7787494558794,5.648194883331419,1.6492411789430652,0.581171487331359
"2020","Male","Asian","US-Born","Total","65-100",5607,158719.7953428515,3340.272429267508,8.113807648293404,5.17770161319636,0.15500836302540102
"2020","Male","Asian","Total","All other causes","65-100",4732,1198672,420.51525719191295,6.041480762207599,0.7375069570749717,0.175381735730552
"2020","Male","Asian","Total","Alzheimer's disease and dementia","65-100",2372,1198672,224.99424912508468,5.416074842433704,0.3883630079582766,0.17261019313536663
"2020","Male","Asian","Total","COVID-19","65-100",5922,1198672,518.3898055084112,6.250727479544568,0.8539020591641687,0.1647220007204238
"2020","Male","Asian","Total","Circulatory diseases","65-100",11114,1198672,998.1102222410753,6.905863713340401,1.0585480129543223,0.10605522209536587
"2020","Male","Asian","Total","Diabetes","65-100",1635,1198672,142.16178992355893,4.956965774675678,0.4686023219619089,0.32962607055938065
"2020","Male","Asian","Total","External Causes","65-100",1080,1198672,94.95722207517059,4.553426496242205,0.36774748205967484,0.38727700118328695
"2020","Male","Asian","Total","Malignant Neoplasm","65-100",6961,1198672,601.8106971299328,6.399942939262183,0.9575376945197943,0.15910945071038823
"2020","Male","Asian","Total","Respiratory diseases","65-100",2994,1198672,271.009979907804,5.602155646429691,0.5529528123573699,0.20403411436932367
"2020","Male","Asian","Total","Total","65-100",36810,1198672,3271.9492231029503,8.093141178990654,1.8158820789908308,0.05549847981041529
