"period","sex","raceEthnicity","foreign","majorCauses","age","deaths","pop","ASDR","logASDR","ASDR.SD","coefOfVar"
"2020","Male","Black","US-Born","All other causes","25-100",31888,11033195.083743151,378.3040754314738,5.935698304595689,1.2302366835964673,0.32519784043915567
"2020","Male","Black","US-Born","Alzheimer disease and other dementias","25-100",7581,11033195.083743151,126.72683246762486,4.842033844444237,0.5839564422862901,0.4607993673600849
"2020","Male","Black","US-Born","COVID-19","25-100",25196,11033195.083743151,324.17883540776626,5.781295324652894,1.1367193072873067,0.3506457495466944
"2020","Male","Black","US-Born","Circulatory diseases","25-100",60426,11033195.083743151,747.1009963607621,6.616200378618615,1.6506462978958425,0.22094018157335907
"2020","Male","Black","US-Born","Diabetes","25-100",9106,11033195.083743151,107.61369409183325,4.678547908141195,0.6898885999229916,0.6410788197032508
"2020","Male","Black","US-Born","External Causes","25-100",27586,11033195.083743151,244.48712207795907,5.499162637089995,0.9841891881695836,0.4025525679245213
"2020","Male","Black","US-Born","Malignant Neoplasm","25-100",32515,11033195.083743151,402.87972857225935,5.998638077137177,1.2953699092006952,0.3215276960673293
"2020","Male","Black","US-Born","Respiratory diseases","25-100",12117,11033195.083743151,155.8163274760819,5.048677925609954,0.8016778943825651,0.5145018544386012
"2020","Male","Black","US-Born","Total","25-100",206415,11033195.083743151,2487.107611885761,7.818875712624337,2.5799754324381126,0.10373396873173243
"2020","Male","Black","Total","All other causes","25-100",34522,12776622,359.46615292029014,5.884620022298324,1.1264166206603052,0.3133581872755855
"2020","Male","Black","Total","Alzheimer disease and other dementias","25-100",8233,12776622,121.73842562046768,4.8018746906712275,0.5461176324216475,0.44859922381798045
"2020","Male","Black","Total","COVID-19","25-100",29854,12776622,338.2863689025847,5.823892782047257,1.0912476928853807,0.3225810417444352
"2020","Male","Black","Total","Circulatory diseases","25-100",66344,12776622,723.0893069841236,6.58353273733007,1.5224527850005647,0.21054837490965583
"2020","Male","Black","Total","Diabetes","25-100",10013,12776622,104.3971149290908,4.648202040287867,0.6360994701010909,0.6093075182519612
"2020","Male","Black","Total","External Causes","25-100",29177,12776622,223.9529440482886,5.411435958573994,0.8771095680102177,0.39164904562321623
"2020","Male","Black","Total","Malignant Neoplasm","25-100",35479,12776622,386.4083779988099,5.956894784294844,1.1938461525494883,0.3089596966640214
"2020","Male","Black","Total","Respiratory diseases","25-100",13082,12776622,148.50983856647974,5.000651209021051,0.7371887078648354,0.49639048495419125
"2020","Male","Black","Total","Total","25-100",226704,12776622,2405.848529970135,7.785657939428235,2.3746878678905152,0.09870479534802605
"2020","Male","Asian","Foreign-Born","All other causes","25-100",5602,5329464.467359228,135.0272407813917,4.905476541648729,0.9704356627049097,0.7186962105491286
"2020","Male","Asian","Foreign-Born","Alzheimer disease and other dementias","25-100",1859,5329464.467359228,53.45969500949292,3.97892800567192,0.43711460654943074,0.8176526380702539
"2020","Male","Asian","Foreign-Born","COVID-19","25-100",7308,5329464.467359228,176.9122141270316,5.175653644158315,1.139846054634787,0.6443003725092277
"2020","Male","Asian","Foreign-Born","Circulatory diseases","25-100",12017,5329464.467359228,299.4281674484951,5.701874547214607,1.359454910480907,0.4540170425732402
"2020","Male","Asian","Foreign-Born","Diabetes","25-100",1875,5329464.467359228,44.943012330235376,3.805395294556061,0.5985486840836186,1.3317947619655779
"2020","Male","Asian","Foreign-Born","External Causes","25-100",2389,5329464.467359228,49.63677272580465,3.9047319446412367,0.6216942625798654,1.2524872759438397
"2020","Male","Asian","Foreign-Born","Malignant Neoplasm","25-100",8337,5329464.467359228,195.86147518928485,5.277407650120124,1.2507865671405325,0.6386077537360243
"2020","Male","Asian","Foreign-Born","Respiratory diseases","25-100",2850,5329464.467359228,74.6427654405873,4.312713606235742,0.6623994947438141,0.887426250667331
"2020","Male","Asian","Foreign-Born","Total","25-100",42237,5329464.467359228,1029.9113430523234,6.937228002812559,2.419975445728618,0.23496929731413532
"2020","Male","Asian","US-Born","All other causes","25-100",1300,1444993.5326407722,164.96540246392107,5.105735769877387,2.8160434818529914,1.7070509572265475
"2020","Male","Asian","US-Born","Alzheimer disease and other dementias","25-100",555,1444993.5326407722,78.62295995538314,4.364663768170578,1.3172624267215975,1.6754169869324635
"2020","Male","Asian","US-Born","COVID-19","25-100",732,1444993.5326407722,94.21804980024511,4.545611774694755,2.1790393221836855,2.312762073513027
"2020","Male","Asian","US-Born","Circulatory diseases","25-100",2735,1444993.5326407722,371.7500953883115,5.918221841932865,4.006362404217627,1.0777031274283284
"2020","Male","Asian","US-Born","Diabetes","25-100",375,1444993.5326407722,50.48077169902954,3.921592505339357,1.6690161112366309,3.3062412777432173
"2020","Male","Asian","US-Born","External Causes","25-100",1133,1444993.5326407722,89.44295690668449,4.493601069087106,1.9859645593243416,2.220369974347216
"2020","Male","Asian","US-Born","Malignant Neoplasm","25-100",1558,1444993.5326407722,221.56166140131825,5.400700931788704,3.4543074132306275,1.5590727165444855
"2020","Male","Asian","US-Born","Respiratory diseases","25-100",578,1444993.5326407722,81.78204462350187,4.404057716134136,1.893004221432488,2.3146941729657997
"2020","Male","Asian","US-Born","Total","25-100",8966,1444993.5326407722,1152.823942238395,7.049969813239938,6.6751540332739925,0.5790263186513195
"2020","Male","Asian","Total","All other causes","25-100",6902,6774458,139.56873522036238,4.9385572055060205,0.9206166035316058,0.6596152082900673
"2020","Male","Asian","Total","Alzheimer disease and other dementias","25-100",2414,6774458,57.904983216828725,4.0588034467965395,0.41648374608066424,0.7192537203941768
"2020","Male","Asian","Total","COVID-19","25-100",8040,6774458,165.15573641507942,5.106888885808678,1.0348257224996293,0.6265757066402118
"2020","Male","Asian","Total","Circulatory diseases","25-100",14752,6774458,310.1645894231064,5.737103090206729,1.2926930126571659,0.4167764653797272
"2020","Male","Asian","Total","Diabetes","25-100",2250,6774458,45.71586058473027,3.822445296436036,0.564889155433762,1.2356524589246007
"2020","Male","Asian","Total","External Causes","25-100",3522,6774458,57.13847036514617,4.045477626495866,0.6055212433482295,1.0597435308971637
"2020","Male","Asian","Total","Malignant Neoplasm","25-100",9895,6774458,199.59518198525393,5.296291225235597,1.175955918800121,0.5891704935477854
"2020","Male","Asian","Total","Respiratory diseases","25-100",3428,6774458,75.51797436484263,4.32437069897808,0.626200535353427,0.829207272335094
"2020","Male","Asian","Total","Total","25-100",51203,6774458,1050.7615315753499,6.95727044843871,2.279897859605401,0.21697576387168208
